00000,9,0.09351851851851851,0.6229166666666667,0.25555555555555554,0.7755208333333333,1,1
00000,9,0.08703703703703704,0.5541666666666667,0.24722222222222223,0.6854166666666667,2,1
00000,9,0.08703703703703704,0.5541666666666667,0.25555555555555554,0.7755208333333333,3,1
00000,10,0.2101851851851852,0.5817708333333333,0.28055555555555556,0.6895833333333333,1,1
00000,10,0.09444444444444444,0.5125,0.26851851851851855,0.6807291666666667,2,1
00000,10,0.09444444444444444,0.5125,0.28055555555555556,0.6895833333333333,3,1
00000,11,0.2064814814814815,0.5786458333333333,0.2675925925925926,0.6671875,1,1
00000,11,0.11944444444444445,0.49947916666666664,0.2657407407407407,0.6588541666666666,2,1
00000,11,0.11944444444444445,0.49947916666666664,0.2675925925925926,0.6671875,3,1
00000,12,0.15,0.4817708333333333,0.2824074074074074,0.6359375,3,1
00000,12,0.15,0.4817708333333333,0.2796296296296296,0.6203125,2,1
00000,12,0.2212962962962963,0.5255208333333333,0.2824074074074074,0.6359375,1,1
00000,13,0.23796296296296296,0.5427083333333333,0.3055555555555556,0.6161458333333333,1,1
00000,13,0.225,0.46927083333333336,0.32037037037037036,0.5942708333333333,2,1
00000,13,0.225,0.46927083333333336,0.32037037037037036,0.6161458333333333,3,1
00000,16,0.2935185185185185,0.465625,0.8361111111111111,0.7338541666666667,5,1
00000,16,0.39351851851851855,0.465625,0.42407407407407405,0.478125,2,1
00000,16,0.2935185185185185,0.465625,0.8361111111111111,0.7338541666666667,4,1
00000,17,0.29814814814814816,0.46458333333333335,0.837037037037037,0.7348958333333333,5,1
00000,17,0.39351851851851855,0.465625,0.42407407407407405,0.478125,2,1
00000,17,0.29814814814814816,0.46458333333333335,0.837037037037037,0.7348958333333333,4,1
00000,35,0.31203703703703706,0.4739583333333333,0.8296296296296296,0.7494791666666667,4,1
00000,35,0.31203703703703706,0.4739583333333333,0.8296296296296296,0.7494791666666667,6,1
00000,35,0.40925925925925927,0.4739583333333333,0.43796296296296294,0.4786458333333333,2,1
00000,38,0.2,0.5276041666666667,0.3,0.5890625,1,1
00000,38,0.24537037037037038,0.46822916666666664,0.3398148148148148,0.5734375,2,1
00000,38,0.2,0.46822916666666664,0.3398148148148148,0.5890625,3,1
00000,39,0.22037037037037038,0.47760416666666666,0.3287037037037037,0.6171875,3,1
00000,39,0.22037037037037038,0.5296875,0.29259259259259257,0.6171875,1,1
00000,39,0.23796296296296296,0.47760416666666666,0.3287037037037037,0.5984375,2,1
00000,40,0.1425925925925926,0.49114583333333334,0.28888888888888886,0.6427083333333333,3,1
00000,40,0.19722222222222222,0.49114583333333334,0.28888888888888886,0.6296875,2,1
00000,40,0.1425925925925926,0.5463541666666667,0.26666666666666666,0.6427083333333333,1,1
00000,41,0.08055555555555556,0.515625,0.22407407407407406,0.6625,2,1
00000,41,0.09259259259259259,0.5776041666666667,0.1962962962962963,0.6635416666666667,1,1
00000,41,0.08055555555555556,0.515625,0.22407407407407406,0.6635416666666667,3,1
00001,45,0.006481481481481481,0.5833333333333334,0.7944444444444444,0.9588541666666667,8,1
00001,45,0.6092592592592593,0.5833333333333334,0.7796296296296297,0.6770833333333334,2,1
00001,45,0.006481481481481481,0.596875,0.7944444444444444,0.9588541666666667,4,1
00001,46,0.6333333333333333,0.56875,0.7805555555555556,0.6645833333333333,2,1
00001,46,0.018518518518518517,0.56875,0.8027777777777778,0.9572916666666667,8,1
00001,46,0.018518518518518517,0.5932291666666667,0.8027777777777778,0.9572916666666667,4,1
00001,47,0.004629629629629629,0.5630208333333333,0.7962962962962963,0.9671875,8,1
00001,47,0.6824074074074075,0.5630208333333333,0.7592592592592593,0.6302083333333334,2,1
00001,47,0.004629629629629629,0.5776041666666667,0.7962962962962963,0.9671875,4,1
00001,48,0.006481481481481481,0.5671875,0.8027777777777778,0.9666666666666667,8,1
00001,48,0.687037037037037,0.5671875,0.7694444444444445,0.671875,2,1
00001,48,0.006481481481481481,0.5822916666666667,0.8027777777777778,0.9666666666666667,4,1
00001,56,0.002777777777777778,0.5572916666666666,0.8194444444444444,0.9692708333333333,5,1
00001,56,0.002777777777777778,0.5890625,0.7972222222222223,0.9692708333333333,4,1
00001,56,0.7074074074074074,0.5572916666666666,0.8194444444444444,0.690625,2,1
00001,57,0.002777777777777778,0.5869791666666667,0.7981481481481482,0.96875,4,1
00001,57,0.6814814814814815,0.5703125,0.7796296296296297,0.6760416666666667,2,1
00001,57,0.002777777777777778,0.5703125,0.7981481481481482,0.96875,5,1
00001,58,0.012037037037037037,0.5796875,0.8018518518518518,0.9630208333333333,4,1
00001,58,0.7064814814814815,0.5890625,0.775,0.6770833333333334,2,1
00001,58,0.012037037037037037,0.5796875,0.8018518518518518,0.9630208333333333,5,1
00001,59,0.7046296296296296,0.5895833333333333,0.7675925925925926,0.6697916666666667,2,1
00001,59,0.002777777777777778,0.5880208333333333,0.8037037037037037,0.9630208333333333,5,1
00001,59,0.002777777777777778,0.5880208333333333,0.8037037037037037,0.9630208333333333,4,1
